config_id,base0_ambulances,base1_ambulances,base2_ambulances,base3_ambulances,base4_ambulances
1147,0,1,18,4,12
1148,0,1,18,5,11
1149,0,1,18,6,10
1150,0,1,18,7,9
1151,0,1,18,8,8
1152,0,1,18,9,7
1153,0,1,18,10,6
1154,0,1,18,11,5
1155,0,1,18,12,4
1156,0,1,18,13,3
1157,0,1,18,14,2
1158,0,1,18,15,1
1159,0,1,18,16,0
1160,0,1,19,0,15
1161,0,1,19,1,14
1162,0,1,19,2,13
1163,0,1,19,3,12
1164,0,1,19,4,11
1165,0,1,19,5,10
1166,0,1,19,6,9
1167,0,1,19,7,8
1168,0,1,19,8,7
1169,0,1,19,9,6
1170,0,1,19,10,5
1171,0,1,19,11,4
1172,0,1,19,12,3
1173,0,1,19,13,2
1174,0,1,19,14,1
1175,0,1,19,15,0
1176,0,1,20,0,14
1177,0,1,20,1,13
1178,0,1,20,2,12
1179,0,1,20,3,11
1180,0,1,20,4,10
1181,0,1,20,5,9
1182,0,1,20,6,8
1183,0,1,20,7,7
1184,0,1,20,8,6
1185,0,1,20,9,5
1186,0,1,20,10,4
1187,0,1,20,11,3
1188,0,1,20,12,2
1189,0,1,20,13,1
1190,0,1,20,14,0
1191,0,1,21,0,13
1192,0,1,21,1,12
1193,0,1,21,2,11
1194,0,1,21,3,10
1195,0,1,21,4,9
1196,0,1,21,5,8
1197,0,1,21,6,7
1198,0,1,21,7,6
1199,0,1,21,8,5
1200,0,1,21,9,4
1201,0,1,21,10,3
1202,0,1,21,11,2
1203,0,1,21,12,1
1204,0,1,21,13,0
1205,0,1,22,0,12
1206,0,1,22,1,11
1207,0,1,22,2,10
1208,0,1,22,3,9
1209,0,1,22,4,8
1210,0,1,22,5,7
1211,0,1,22,6,6
1212,0,1,22,7,5
1213,0,1,22,8,4
1214,0,1,22,9,3
1215,0,1,22,10,2
1216,0,1,22,11,1
1217,0,1,22,12,0
1218,0,1,23,0,11
1219,0,1,23,1,10
1220,0,1,23,2,9
1221,0,1,23,3,8
1222,0,1,23,4,7
1223,0,1,23,5,6
1224,0,1,23,6,5
1225,0,1,23,7,4
1226,0,1,23,8,3
1227,0,1,23,9,2
1228,0,1,23,10,1
1229,0,1,23,11,0
1230,0,1,24,0,10
1231,0,1,24,1,9
1232,0,1,24,2,8
1233,0,1,24,3,7
1234,0,1,24,4,6
1235,0,1,24,5,5
1236,0,1,24,6,4
1237,0,1,24,7,3
1238,0,1,24,8,2
1239,0,1,24,9,1
1240,0,1,24,10,0
1241,0,1,25,0,9
1242,0,1,25,1,8
1243,0,1,25,2,7
1244,0,1,25,3,6
1245,0,1,25,4,5
1246,0,1,25,5,4
1247,0,1,25,6,3
1248,0,1,25,7,2
1249,0,1,25,8,1
1250,0,1,25,9,0
1251,0,1,26,0,8
1252,0,1,26,1,7
1253,0,1,26,2,6
1254,0,1,26,3,5
1255,0,1,26,4,4
1256,0,1,26,5,3
1257,0,1,26,6,2
1258,0,1,26,7,1
1259,0,1,26,8,0
1260,0,1,27,0,7
1261,0,1,27,1,6
1262,0,1,27,2,5
1263,0,1,27,3,4
1264,0,1,27,4,3
1265,0,1,27,5,2
1266,0,1,27,6,1
1267,0,1,27,7,0
1268,0,1,28,0,6
1269,0,1,28,1,5
1270,0,1,28,2,4
1271,0,1,28,3,3
1272,0,1,28,4,2
1273,0,1,28,5,1
1274,0,1,28,6,0
1275,0,1,29,0,5
1276,0,1,29,1,4
1277,0,1,29,2,3
1278,0,1,29,3,2
1279,0,1,29,4,1
1280,0,1,29,5,0
1281,0,1,30,0,4
1282,0,1,30,1,3
1283,0,1,30,2,2
1284,0,1,30,3,1
1285,0,1,30,4,0
1286,0,1,31,0,3
1287,0,1,31,1,2
1288,0,1,31,2,1
1289,0,1,31,3,0
1290,0,1,32,0,2
1291,0,1,32,1,1
1292,0,1,32,2,0
1293,0,1,33,0,1
1294,0,1,33,1,0
1295,0,1,34,0,0
1296,0,2,0,0,33
1297,0,2,0,1,32
1298,0,2,0,2,31
1299,0,2,0,3,30
1300,0,2,0,4,29
1301,0,2,0,5,28
1302,0,2,0,6,27
1303,0,2,0,7,26
1304,0,2,0,8,25
1305,0,2,0,9,24
1306,0,2,0,10,23
1307,0,2,0,11,22
1308,0,2,0,12,21
1309,0,2,0,13,20
1310,0,2,0,14,19
1311,0,2,0,15,18
1312,0,2,0,16,17
1313,0,2,0,17,16
1314,0,2,0,18,15
1315,0,2,0,19,14
1316,0,2,0,20,13
1317,0,2,0,21,12
1318,0,2,0,22,11
1319,0,2,0,23,10
1320,0,2,0,24,9
1321,0,2,0,25,8
1322,0,2,0,26,7
1323,0,2,0,27,6
1324,0,2,0,28,5
1325,0,2,0,29,4
1326,0,2,0,30,3
1327,0,2,0,31,2
1328,0,2,0,32,1
1329,0,2,0,33,0
1330,0,2,1,0,32
1331,0,2,1,1,31
1332,0,2,1,2,30
1333,0,2,1,3,29
1334,0,2,1,4,28
1335,0,2,1,5,27
1336,0,2,1,6,26
1337,0,2,1,7,25
1338,0,2,1,8,24
1339,0,2,1,9,23
1340,0,2,1,10,22
1341,0,2,1,11,21
1342,0,2,1,12,20
1343,0,2,1,13,19
1344,0,2,1,14,18
1345,0,2,1,15,17
1346,0,2,1,16,16
1347,0,2,1,17,15
1348,0,2,1,18,14
1349,0,2,1,19,13
1350,0,2,1,20,12
1351,0,2,1,21,11
1352,0,2,1,22,10
1353,0,2,1,23,9
1354,0,2,1,24,8
1355,0,2,1,25,7
1356,0,2,1,26,6
1357,0,2,1,27,5
1358,0,2,1,28,4
1359,0,2,1,29,3
1360,0,2,1,30,2
1361,0,2,1,31,1
1362,0,2,1,32,0
1363,0,2,2,0,31
1364,0,2,2,1,30
1365,0,2,2,2,29
1366,0,2,2,3,28
1367,0,2,2,4,27
1368,0,2,2,5,26
1369,0,2,2,6,25
1370,0,2,2,7,24
1371,0,2,2,8,23
1372,0,2,2,9,22
1373,0,2,2,10,21
1374,0,2,2,11,20
1375,0,2,2,12,19
1376,0,2,2,13,18
1377,0,2,2,14,17
1378,0,2,2,15,16
1379,0,2,2,16,15
1380,0,2,2,17,14
1381,0,2,2,18,13
1382,0,2,2,19,12
1383,0,2,2,20,11
1384,0,2,2,21,10
1385,0,2,2,22,9
1386,0,2,2,23,8
1387,0,2,2,24,7
1388,0,2,2,25,6
1389,0,2,2,26,5
1390,0,2,2,27,4
1391,0,2,2,28,3
1392,0,2,2,29,2
1393,0,2,2,30,1
1394,0,2,2,31,0
1395,0,2,3,0,30
1396,0,2,3,1,29
1397,0,2,3,2,28
1398,0,2,3,3,27
1399,0,2,3,4,26
1400,0,2,3,5,25
1401,0,2,3,6,24
1402,0,2,3,7,23
1403,0,2,3,8,22
1404,0,2,3,9,21
1405,0,2,3,10,20
1406,0,2,3,11,19
1407,0,2,3,12,18
1408,0,2,3,13,17
1409,0,2,3,14,16
1410,0,2,3,15,15
1411,0,2,3,16,14
1412,0,2,3,17,13
1413,0,2,3,18,12
1414,0,2,3,19,11
1415,0,2,3,20,10
1416,0,2,3,21,9
1417,0,2,3,22,8
1418,0,2,3,23,7
1419,0,2,3,24,6
1420,0,2,3,25,5
1421,0,2,3,26,4
1422,0,2,3,27,3
1423,0,2,3,28,2
1424,0,2,3,29,1
1425,0,2,3,30,0
1426,0,2,4,0,29
1427,0,2,4,1,28
1428,0,2,4,2,27
1429,0,2,4,3,26
1430,0,2,4,4,25
1431,0,2,4,5,24
1432,0,2,4,6,23
1433,0,2,4,7,22
1434,0,2,4,8,21
1435,0,2,4,9,20
1436,0,2,4,10,19
1437,0,2,4,11,18
1438,0,2,4,12,17
1439,0,2,4,13,16
1440,0,2,4,14,15
1441,0,2,4,15,14
1442,0,2,4,16,13
1443,0,2,4,17,12
1444,0,2,4,18,11
1445,0,2,4,19,10
1446,0,2,4,20,9
1447,0,2,4,21,8
1448,0,2,4,22,7
1449,0,2,4,23,6
1450,0,2,4,24,5
1451,0,2,4,25,4
1452,0,2,4,26,3
1453,0,2,4,27,2
1454,0,2,4,28,1
1455,0,2,4,29,0
1456,0,2,5,0,28
1457,0,2,5,1,27
1458,0,2,5,2,26
1459,0,2,5,3,25
1460,0,2,5,4,24
1461,0,2,5,5,23
1462,0,2,5,6,22
1463,0,2,5,7,21
1464,0,2,5,8,20
1465,0,2,5,9,19
1466,0,2,5,10,18
1467,0,2,5,11,17
1468,0,2,5,12,16
1469,0,2,5,13,15
1470,0,2,5,14,14
1471,0,2,5,15,13
1472,0,2,5,16,12
1473,0,2,5,17,11
1474,0,2,5,18,10
1475,0,2,5,19,9
1476,0,2,5,20,8
1477,0,2,5,21,7
1478,0,2,5,22,6
1479,0,2,5,23,5
1480,0,2,5,24,4
1481,0,2,5,25,3
1482,0,2,5,26,2
1483,0,2,5,27,1
1484,0,2,5,28,0
1485,0,2,6,0,27
1486,0,2,6,1,26
1487,0,2,6,2,25
1488,0,2,6,3,24
1489,0,2,6,4,23
1490,0,2,6,5,22
1491,0,2,6,6,21
1492,0,2,6,7,20
1493,0,2,6,8,19
1494,0,2,6,9,18
1495,0,2,6,10,17
1496,0,2,6,11,16
1497,0,2,6,12,15
1498,0,2,6,13,14
1499,0,2,6,14,13
1500,0,2,6,15,12
1501,0,2,6,16,11
1502,0,2,6,17,10
1503,0,2,6,18,9
1504,0,2,6,19,8
1505,0,2,6,20,7
1506,0,2,6,21,6
1507,0,2,6,22,5
1508,0,2,6,23,4
1509,0,2,6,24,3
1510,0,2,6,25,2
1511,0,2,6,26,1
1512,0,2,6,27,0
1513,0,2,7,0,26
1514,0,2,7,1,25
1515,0,2,7,2,24
1516,0,2,7,3,23
1517,0,2,7,4,22
1518,0,2,7,5,21
1519,0,2,7,6,20
1520,0,2,7,7,19
1521,0,2,7,8,18
1522,0,2,7,9,17
1523,0,2,7,10,16
1524,0,2,7,11,15
1525,0,2,7,12,14
1526,0,2,7,13,13
1527,0,2,7,14,12
1528,0,2,7,15,11
1529,0,2,7,16,10
1530,0,2,7,17,9
1531,0,2,7,18,8
1532,0,2,7,19,7
1533,0,2,7,20,6
1534,0,2,7,21,5
1535,0,2,7,22,4
1536,0,2,7,23,3
1537,0,2,7,24,2
1538,0,2,7,25,1
1539,0,2,7,26,0
1540,0,2,8,0,25
1541,0,2,8,1,24
1542,0,2,8,2,23
1543,0,2,8,3,22
1544,0,2,8,4,21
1545,0,2,8,5,20
1546,0,2,8,6,19
1547,0,2,8,7,18
1548,0,2,8,8,17
1549,0,2,8,9,16
1550,0,2,8,10,15
1551,0,2,8,11,14
1552,0,2,8,12,13
1553,0,2,8,13,12
1554,0,2,8,14,11
1555,0,2,8,15,10
1556,0,2,8,16,9
1557,0,2,8,17,8
1558,0,2,8,18,7
1559,0,2,8,19,6
1560,0,2,8,20,5
1561,0,2,8,21,4
1562,0,2,8,22,3
1563,0,2,8,23,2
1564,0,2,8,24,1
1565,0,2,8,25,0
1566,0,2,9,0,24
1567,0,2,9,1,23
1568,0,2,9,2,22
1569,0,2,9,3,21
1570,0,2,9,4,20
1571,0,2,9,5,19
1572,0,2,9,6,18
1573,0,2,9,7,17
1574,0,2,9,8,16
1575,0,2,9,9,15
1576,0,2,9,10,14
1577,0,2,9,11,13
1578,0,2,9,12,12
1579,0,2,9,13,11
1580,0,2,9,14,10
1581,0,2,9,15,9
1582,0,2,9,16,8
1583,0,2,9,17,7
1584,0,2,9,18,6
1585,0,2,9,19,5
1586,0,2,9,20,4
1587,0,2,9,21,3
1588,0,2,9,22,2
1589,0,2,9,23,1
1590,0,2,9,24,0
1591,0,2,10,0,23
1592,0,2,10,1,22
1593,0,2,10,2,21
1594,0,2,10,3,20
1595,0,2,10,4,19
1596,0,2,10,5,18
1597,0,2,10,6,17
1598,0,2,10,7,16
1599,0,2,10,8,15
1600,0,2,10,9,14
1601,0,2,10,10,13
1602,0,2,10,11,12
1603,0,2,10,12,11
1604,0,2,10,13,10
1605,0,2,10,14,9
1606,0,2,10,15,8
1607,0,2,10,16,7
1608,0,2,10,17,6
1609,0,2,10,18,5
1610,0,2,10,19,4
1611,0,2,10,20,3
1612,0,2,10,21,2
1613,0,2,10,22,1
1614,0,2,10,23,0
1615,0,2,11,0,22
1616,0,2,11,1,21
1617,0,2,11,2,20
1618,0,2,11,3,19
1619,0,2,11,4,18
1620,0,2,11,5,17
1621,0,2,11,6,16
1622,0,2,11,7,15
1623,0,2,11,8,14
1624,0,2,11,9,13
1625,0,2,11,10,12
1626,0,2,11,11,11
1627,0,2,11,12,10
1628,0,2,11,13,9
1629,0,2,11,14,8
1630,0,2,11,15,7
1631,0,2,11,16,6
1632,0,2,11,17,5
1633,0,2,11,18,4
1634,0,2,11,19,3
1635,0,2,11,20,2
1636,0,2,11,21,1
1637,0,2,11,22,0
1638,0,2,12,0,21
1639,0,2,12,1,20
1640,0,2,12,2,19
1641,0,2,12,3,18
1642,0,2,12,4,17
1643,0,2,12,5,16
1644,0,2,12,6,15
1645,0,2,12,7,14
1646,0,2,12,8,13
1647,0,2,12,9,12
1648,0,2,12,10,11
1649,0,2,12,11,10
1650,0,2,12,12,9
1651,0,2,12,13,8
1652,0,2,12,14,7
1653,0,2,12,15,6
1654,0,2,12,16,5
1655,0,2,12,17,4
1656,0,2,12,18,3
1657,0,2,12,19,2
1658,0,2,12,20,1
1659,0,2,12,21,0
1660,0,2,13,0,20
1661,0,2,13,1,19
1662,0,2,13,2,18
1663,0,2,13,3,17
1664,0,2,13,4,16
1665,0,2,13,5,15
1666,0,2,13,6,14
1667,0,2,13,7,13
1668,0,2,13,8,12
1669,0,2,13,9,11
1670,0,2,13,10,10
1671,0,2,13,11,9
1672,0,2,13,12,8
1673,0,2,13,13,7
1674,0,2,13,14,6
1675,0,2,13,15,5
1676,0,2,13,16,4
1677,0,2,13,17,3
1678,0,2,13,18,2
1679,0,2,13,19,1
1680,0,2,13,20,0
1681,0,2,14,0,19
1682,0,2,14,1,18
1683,0,2,14,2,17
1684,0,2,14,3,16
1685,0,2,14,4,15
1686,0,2,14,5,14
1687,0,2,14,6,13
1688,0,2,14,7,12
1689,0,2,14,8,11
1690,0,2,14,9,10
1691,0,2,14,10,9
1692,0,2,14,11,8
1693,0,2,14,12,7
1694,0,2,14,13,6
1695,0,2,14,14,5
1696,0,2,14,15,4
1697,0,2,14,16,3
1698,0,2,14,17,2
1699,0,2,14,18,1
1700,0,2,14,19,0
1701,0,2,15,0,18
1702,0,2,15,1,17
1703,0,2,15,2,16
1704,0,2,15,3,15
1705,0,2,15,4,14
1706,0,2,15,5,13
1707,0,2,15,6,12
1708,0,2,15,7,11
1709,0,2,15,8,10
1710,0,2,15,9,9
1711,0,2,15,10,8
1712,0,2,15,11,7
1713,0,2,15,12,6
1714,0,2,15,13,5
1715,0,2,15,14,4
1716,0,2,15,15,3
1717,0,2,15,16,2
1718,0,2,15,17,1
1719,0,2,15,18,0
1720,0,2,16,0,17
1721,0,2,16,1,16
1722,0,2,16,2,15
1723,0,2,16,3,14
1724,0,2,16,4,13
1725,0,2,16,5,12
1726,0,2,16,6,11
1727,0,2,16,7,10
1728,0,2,16,8,9
1729,0,2,16,9,8
1730,0,2,16,10,7
1731,0,2,16,11,6
1732,0,2,16,12,5
1733,0,2,16,13,4
1734,0,2,16,14,3
1735,0,2,16,15,2
1736,0,2,16,16,1
1737,0,2,16,17,0
1738,0,2,17,0,16
1739,0,2,17,1,15
1740,0,2,17,2,14
1741,0,2,17,3,13
1742,0,2,17,4,12
1743,0,2,17,5,11
1744,0,2,17,6,10
1745,0,2,17,7,9
1746,0,2,17,8,8
1747,0,2,17,9,7
1748,0,2,17,10,6
1749,0,2,17,11,5
1750,0,2,17,12,4
1751,0,2,17,13,3
1752,0,2,17,14,2
1753,0,2,17,15,1
1754,0,2,17,16,0
1755,0,2,18,0,15
1756,0,2,18,1,14
1757,0,2,18,2,13
1758,0,2,18,3,12
1759,0,2,18,4,11
1760,0,2,18,5,10
1761,0,2,18,6,9
1762,0,2,18,7,8
1763,0,2,18,8,7
1764,0,2,18,9,6
1765,0,2,18,10,5
1766,0,2,18,11,4
1767,0,2,18,12,3
1768,0,2,18,13,2
1769,0,2,18,14,1
1770,0,2,18,15,0
1771,0,2,19,0,14
1772,0,2,19,1,13
1773,0,2,19,2,12
1774,0,2,19,3,11
1775,0,2,19,4,10
1776,0,2,19,5,9
1777,0,2,19,6,8
1778,0,2,19,7,7
1779,0,2,19,8,6
1780,0,2,19,9,5
1781,0,2,19,10,4
1782,0,2,19,11,3
1783,0,2,19,12,2
1784,0,2,19,13,1
1785,0,2,19,14,0
1786,0,2,20,0,13
1787,0,2,20,1,12
1788,0,2,20,2,11
1789,0,2,20,3,10
1790,0,2,20,4,9
1791,0,2,20,5,8
1792,0,2,20,6,7
1793,0,2,20,7,6
1794,0,2,20,8,5
1795,0,2,20,9,4
1796,0,2,20,10,3
1797,0,2,20,11,2
1798,0,2,20,12,1
1799,0,2,20,13,0
1800,0,2,21,0,12
1801,0,2,21,1,11
1802,0,2,21,2,10
1803,0,2,21,3,9
1804,0,2,21,4,8
1805,0,2,21,5,7
1806,0,2,21,6,6
1807,0,2,21,7,5
1808,0,2,21,8,4
1809,0,2,21,9,3
1810,0,2,21,10,2
1811,0,2,21,11,1
1812,0,2,21,12,0
1813,0,2,22,0,11
1814,0,2,22,1,10
1815,0,2,22,2,9
1816,0,2,22,3,8
1817,0,2,22,4,7
1818,0,2,22,5,6
1819,0,2,22,6,5
1820,0,2,22,7,4
1821,0,2,22,8,3
1822,0,2,22,9,2
1823,0,2,22,10,1
1824,0,2,22,11,0
1825,0,2,23,0,10
1826,0,2,23,1,9
1827,0,2,23,2,8
1828,0,2,23,3,7
1829,0,2,23,4,6
1830,0,2,23,5,5
1831,0,2,23,6,4
1832,0,2,23,7,3
1833,0,2,23,8,2
1834,0,2,23,9,1
1835,0,2,23,10,0
1836,0,2,24,0,9
1837,0,2,24,1,8
1838,0,2,24,2,7
1839,0,2,24,3,6
1840,0,2,24,4,5
1841,0,2,24,5,4
1842,0,2,24,6,3
1843,0,2,24,7,2
1844,0,2,24,8,1
1845,0,2,24,9,0
1846,0,2,25,0,8
1847,0,2,25,1,7
1848,0,2,25,2,6
1849,0,2,25,3,5
1850,0,2,25,4,4
1851,0,2,25,5,3
1852,0,2,25,6,2
1853,0,2,25,7,1
1854,0,2,25,8,0
1855,0,2,26,0,7
1856,0,2,26,1,6
1857,0,2,26,2,5
1858,0,2,26,3,4
1859,0,2,26,4,3
1860,0,2,26,5,2
1861,0,2,26,6,1
1862,0,2,26,7,0
1863,0,2,27,0,6
1864,0,2,27,1,5
1865,0,2,27,2,4
1866,0,2,27,3,3
1867,0,2,27,4,2
1868,0,2,27,5,1
1869,0,2,27,6,0
1870,0,2,28,0,5
1871,0,2,28,1,4
1872,0,2,28,2,3
1873,0,2,28,3,2
1874,0,2,28,4,1
1875,0,2,28,5,0
1876,0,2,29,0,4
1877,0,2,29,1,3
1878,0,2,29,2,2
1879,0,2,29,3,1
1880,0,2,29,4,0
1881,0,2,30,0,3
1882,0,2,30,1,2
1883,0,2,30,2,1
1884,0,2,30,3,0
1885,0,2,31,0,2
1886,0,2,31,1,1
1887,0,2,31,2,0
1888,0,2,32,0,1
1889,0,2,32,1,0
1890,0,2,33,0,0
1891,0,3,0,0,32
1892,0,3,0,1,31
1893,0,3,0,2,30
1894,0,3,0,3,29
1895,0,3,0,4,28
1896,0,3,0,5,27
1897,0,3,0,6,26
1898,0,3,0,7,25
1899,0,3,0,8,24
1900,0,3,0,9,23
1901,0,3,0,10,22
1902,0,3,0,11,21
1903,0,3,0,12,20
1904,0,3,0,13,19
1905,0,3,0,14,18
1906,0,3,0,15,17
1907,0,3,0,16,16
1908,0,3,0,17,15
1909,0,3,0,18,14
1910,0,3,0,19,13
1911,0,3,0,20,12
1912,0,3,0,21,11
1913,0,3,0,22,10
1914,0,3,0,23,9
1915,0,3,0,24,8
1916,0,3,0,25,7
1917,0,3,0,26,6
1918,0,3,0,27,5
1919,0,3,0,28,4
1920,0,3,0,29,3
1921,0,3,0,30,2
1922,0,3,0,31,1
1923,0,3,0,32,0
1924,0,3,1,0,31
1925,0,3,1,1,30
1926,0,3,1,2,29
1927,0,3,1,3,28
1928,0,3,1,4,27
1929,0,3,1,5,26
1930,0,3,1,6,25
1931,0,3,1,7,24
1932,0,3,1,8,23
1933,0,3,1,9,22
1934,0,3,1,10,21
1935,0,3,1,11,20
1936,0,3,1,12,19
1937,0,3,1,13,18
1938,0,3,1,14,17
1939,0,3,1,15,16
1940,0,3,1,16,15
1941,0,3,1,17,14
1942,0,3,1,18,13
1943,0,3,1,19,12
1944,0,3,1,20,11
1945,0,3,1,21,10
1946,0,3,1,22,9
1947,0,3,1,23,8
1948,0,3,1,24,7
1949,0,3,1,25,6
1950,0,3,1,26,5
1951,0,3,1,27,4
1952,0,3,1,28,3
1953,0,3,1,29,2
1954,0,3,1,30,1
1955,0,3,1,31,0
1956,0,3,2,0,30
1957,0,3,2,1,29
1958,0,3,2,2,28
1959,0,3,2,3,27
1960,0,3,2,4,26
1961,0,3,2,5,25
1962,0,3,2,6,24
1963,0,3,2,7,23
1964,0,3,2,8,22
1965,0,3,2,9,21
1966,0,3,2,10,20
1967,0,3,2,11,19
1968,0,3,2,12,18
1969,0,3,2,13,17
1970,0,3,2,14,16
1971,0,3,2,15,15
1972,0,3,2,16,14
1973,0,3,2,17,13
1974,0,3,2,18,12
1975,0,3,2,19,11
1976,0,3,2,20,10
1977,0,3,2,21,9
1978,0,3,2,22,8
1979,0,3,2,23,7
1980,0,3,2,24,6
1981,0,3,2,25,5
1982,0,3,2,26,4
1983,0,3,2,27,3
1984,0,3,2,28,2
1985,0,3,2,29,1
1986,0,3,2,30,0
1987,0,3,3,0,29
1988,0,3,3,1,28
1989,0,3,3,2,27
1990,0,3,3,3,26
1991,0,3,3,4,25
1992,0,3,3,5,24
1993,0,3,3,6,23
1994,0,3,3,7,22
1995,0,3,3,8,21
1996,0,3,3,9,20
1997,0,3,3,10,19
1998,0,3,3,11,18
1999,0,3,3,12,17
2000,0,3,3,13,16
2001,0,3,3,14,15
2002,0,3,3,15,14
2003,0,3,3,16,13
2004,0,3,3,17,12
2005,0,3,3,18,11
2006,0,3,3,19,10
2007,0,3,3,20,9
2008,0,3,3,21,8
2009,0,3,3,22,7
2010,0,3,3,23,6
2011,0,3,3,24,5
2012,0,3,3,25,4
2013,0,3,3,26,3
2014,0,3,3,27,2
2015,0,3,3,28,1
2016,0,3,3,29,0
2017,0,3,4,0,28
2018,0,3,4,1,27
2019,0,3,4,2,26
2020,0,3,4,3,25
2021,0,3,4,4,24
2022,0,3,4,5,23
2023,0,3,4,6,22
2024,0,3,4,7,21
2025,0,3,4,8,20
2026,0,3,4,9,19
2027,0,3,4,10,18
2028,0,3,4,11,17
2029,0,3,4,12,16
2030,0,3,4,13,15
2031,0,3,4,14,14
2032,0,3,4,15,13
2033,0,3,4,16,12
2034,0,3,4,17,11
2035,0,3,4,18,10
2036,0,3,4,19,9
2037,0,3,4,20,8
2038,0,3,4,21,7
2039,0,3,4,22,6
2040,0,3,4,23,5
2041,0,3,4,24,4
2042,0,3,4,25,3
2043,0,3,4,26,2
2044,0,3,4,27,1
2045,0,3,4,28,0
2046,0,3,5,0,27
2047,0,3,5,1,26
2048,0,3,5,2,25
2049,0,3,5,3,24
2050,0,3,5,4,23
2051,0,3,5,5,22
2052,0,3,5,6,21
2053,0,3,5,7,20
2054,0,3,5,8,19
2055,0,3,5,9,18
2056,0,3,5,10,17
2057,0,3,5,11,16
2058,0,3,5,12,15
2059,0,3,5,13,14
2060,0,3,5,14,13
2061,0,3,5,15,12
2062,0,3,5,16,11
2063,0,3,5,17,10
2064,0,3,5,18,9
2065,0,3,5,19,8
2066,0,3,5,20,7
2067,0,3,5,21,6
2068,0,3,5,22,5
2069,0,3,5,23,4
2070,0,3,5,24,3
2071,0,3,5,25,2
2072,0,3,5,26,1
2073,0,3,5,27,0
2074,0,3,6,0,26
2075,0,3,6,1,25
2076,0,3,6,2,24
2077,0,3,6,3,23
2078,0,3,6,4,22
2079,0,3,6,5,21
2080,0,3,6,6,20
2081,0,3,6,7,19
2082,0,3,6,8,18
2083,0,3,6,9,17
2084,0,3,6,10,16
2085,0,3,6,11,15
2086,0,3,6,12,14
2087,0,3,6,13,13
2088,0,3,6,14,12
2089,0,3,6,15,11
2090,0,3,6,16,10
2091,0,3,6,17,9
2092,0,3,6,18,8
2093,0,3,6,19,7
2094,0,3,6,20,6
2095,0,3,6,21,5
2096,0,3,6,22,4
2097,0,3,6,23,3
2098,0,3,6,24,2
2099,0,3,6,25,1
2100,0,3,6,26,0
2101,0,3,7,0,25
2102,0,3,7,1,24
2103,0,3,7,2,23
2104,0,3,7,3,22
2105,0,3,7,4,21
2106,0,3,7,5,20
2107,0,3,7,6,19
2108,0,3,7,7,18
2109,0,3,7,8,17
2110,0,3,7,9,16
2111,0,3,7,10,15
2112,0,3,7,11,14
2113,0,3,7,12,13
2114,0,3,7,13,12
2115,0,3,7,14,11
2116,0,3,7,15,10
2117,0,3,7,16,9
2118,0,3,7,17,8
2119,0,3,7,18,7
2120,0,3,7,19,6
2121,0,3,7,20,5
2122,0,3,7,21,4
2123,0,3,7,22,3
2124,0,3,7,23,2
2125,0,3,7,24,1
2126,0,3,7,25,0
2127,0,3,8,0,24
2128,0,3,8,1,23
2129,0,3,8,2,22
2130,0,3,8,3,21
2131,0,3,8,4,20
2132,0,3,8,5,19
2133,0,3,8,6,18
2134,0,3,8,7,17
2135,0,3,8,8,16
2136,0,3,8,9,15
2137,0,3,8,10,14
2138,0,3,8,11,13
2139,0,3,8,12,12
2140,0,3,8,13,11
2141,0,3,8,14,10
2142,0,3,8,15,9
2143,0,3,8,16,8
2144,0,3,8,17,7
2145,0,3,8,18,6
2146,0,3,8,19,5
2147,0,3,8,20,4
2148,0,3,8,21,3
2149,0,3,8,22,2
2150,0,3,8,23,1
2151,0,3,8,24,0
2152,0,3,9,0,23
2153,0,3,9,1,22
2154,0,3,9,2,21
2155,0,3,9,3,20
2156,0,3,9,4,19
2157,0,3,9,5,18
2158,0,3,9,6,17
2159,0,3,9,7,16
2160,0,3,9,8,15
2161,0,3,9,9,14
2162,0,3,9,10,13
2163,0,3,9,11,12
2164,0,3,9,12,11
2165,0,3,9,13,10
2166,0,3,9,14,9
2167,0,3,9,15,8
2168,0,3,9,16,7
2169,0,3,9,17,6
2170,0,3,9,18,5
2171,0,3,9,19,4
2172,0,3,9,20,3
2173,0,3,9,21,2
2174,0,3,9,22,1
2175,0,3,9,23,0
2176,0,3,10,0,22
2177,0,3,10,1,21
2178,0,3,10,2,20
2179,0,3,10,3,19
2180,0,3,10,4,18
2181,0,3,10,5,17
2182,0,3,10,6,16
2183,0,3,10,7,15
2184,0,3,10,8,14
2185,0,3,10,9,13
2186,0,3,10,10,12
2187,0,3,10,11,11
2188,0,3,10,12,10
2189,0,3,10,13,9
2190,0,3,10,14,8
2191,0,3,10,15,7
2192,0,3,10,16,6
2193,0,3,10,17,5
2194,0,3,10,18,4
2195,0,3,10,19,3
2196,0,3,10,20,2
2197,0,3,10,21,1
2198,0,3,10,22,0
2199,0,3,11,0,21
2200,0,3,11,1,20
2201,0,3,11,2,19
2202,0,3,11,3,18
2203,0,3,11,4,17
2204,0,3,11,5,16
2205,0,3,11,6,15
2206,0,3,11,7,14
2207,0,3,11,8,13
2208,0,3,11,9,12
2209,0,3,11,10,11
2210,0,3,11,11,10
2211,0,3,11,12,9
2212,0,3,11,13,8
2213,0,3,11,14,7
2214,0,3,11,15,6
2215,0,3,11,16,5
2216,0,3,11,17,4
2217,0,3,11,18,3
2218,0,3,11,19,2
2219,0,3,11,20,1
